size,dot_product_time,matrix_vector_time
7600,8.987e-6,0.348121403
7600,5.921e-6,0.332843122
7600,5.991e-6,0.331521517
7600,7.414e-6,0.352854744
7600,5.942e-6,0.339914553
7600,6.101e-6,0.34178161
7600,7.675e-6,0.317038629
7600,6.111e-6,0.348426104
7700,6.302e-6,0.360661513
7700,7.745e-6,0.373407161
7700,6.172e-6,0.387501681
7700,5.881e-6,0.378729901
7700,1.048e-5,0.391839612
7700,6.021e-6,0.379717298
7700,5.962e-6,0.353648705
7700,6.011e-6,0.354659637
7700,7.825e-6,0.335797279
7700,6.081e-6,0.35468995
7800,6.132e-6,0.344331843
7800,6.533e-6,0.361534362
7800,6.202e-6,0.347301697
7800,6.011e-6,0.324790895
7800,6.352e-6,0.358432046
7800,9.478e-6,0.361588747
7800,5.871e-6,0.339170992
7800,6.552e-6,0.345265117
7800,5.892e-6,0.343060893
7800,6.082e-6,0.359974497
7900,7.665e-6,0.387185021
7900,6.221e-6,0.382699825
7900,7.034e-6,0.379056045
7900,6.152e-6,0.388660965
7900,9.638e-6,0.377897161
7900,7.424e-6,0.395121162
7900,7.814e-6,0.389507916
7900,6.652e-6,0.400170148
7900,6.255e-5,0.370489778
7900,6.071e-6,0.396434613
8000,6.632e-6,0.644404684
8000,6.181e-6,0.658992069
8000,5.982e-6,0.686945588
8000,6.152e-6,0.679854544
8000,6.673e-6,0.637704866
8000,7.454e-6,0.776211709
8000,8.226e-6,0.666612238
8000,6.592e-6,0.662844231
8000,6.171e-6,0.724898542
8000,1.6882e-5,0.658154843
8100,6.292e-6,0.419720875
8100,6.352e-6,0.401250526
8100,9.168e-6,0.440622208
8100,6.342e-6,0.421814562
8100,6.242e-6,0.447920695
8100,7.123e-6,0.436835364
8100,6.252e-6,0.410661685
8100,6.393e-6,0.437855839
8100,6.512e-6,0.416861013
8100,1.3686e-5,0.431574461
8200,6.743e-6,0.423310047
8200,6.683e-6,0.391715074
8200,6.363e-6,0.403904977
8200,6.121e-6,0.370870419
8200,1.0881e-5,0.405646623
8200,6.602e-6,0.391309338
8200,7.805e-6,0.395128243
8200,8.967e-6,0.409578214
8200,6.382e-6,0.412890544
8200,1.0671e-5,0.392796647
8300,2.7723e-5,0.437043989
8300,6.472e-6,0.455381469
8300,6.503e-6,0.438083956
8300,6.402e-6,0.465002831
8300,6.442e-6,0.472414611
8300,6.883e-6,0.451249295
8300,6.472e-6,0.443174862
8300,6.622e-6,0.463083813
8300,6.523e-6,0.440118204
8300,6.583e-6,0.423782833
8400,6.433e-6,0.404828204
8400,8.857e-6,0.428977585
8400,6.442e-6,0.406570889
8400,1.1442e-5,0.426413498
8400,6.833e-6,0.416509561
8400,6.523e-6,0.418878391
8400,6.903e-6,0.394268594
8400,6.412e-6,0.412676681
8400,7.785e-6,0.42215626
8400,7.133e-6,0.421342349
8500,6.593e-6,0.476795056
8500,6.913e-6,0.425123671
8500,7.163e-6,0.417402664
8500,6.793e-6,0.42803455
8500,6.743e-6,0.447056685
8500,6.623e-6,0.429370223
8500,6.552e-6,0.435606284
8500,8.005e-6,0.434499505
8500,6.602e-6,0.427877331
8500,6.633e-6,0.439152411
8600,8.977e-6,0.408996499
8600,6.643e-6,0.44419616
8600,1.0851e-5,0.426857831
8600,6.732e-6,0.418771723
8600,6.793e-6,0.401787613
8600,6.623e-6,0.418139236
8600,6.723e-6,0.422068701
8600,1.1933e-5,0.420941497
8600,7.083e-6,0.454290656
8600,6.733e-6,0.402363403
8700,7.054e-6,0.464715859
8700,7.093e-6,0.472012866
8700,7.003e-6,0.459068402
8700,7.033e-6,0.462851206
8700,6.673e-6,0.458844724
8700,6.893e-6,0.459895261
8700,8.186e-6,0.497825559
8700,8.466e-6,0.460687675
8700,7.244e-6,0.477228639
8700,7.034e-6,0.495791756
8800,6.823e-6,0.455013776
8800,7.254e-6,0.454844504
8800,7.053e-6,0.441165818
8800,6.873e-6,0.505882003
8800,1.6311e-5,0.518536846
8800,6.843e-6,0.483608816
8800,6.823e-6,0.480613453
8800,6.813e-6,0.498100874
8800,6.853e-6,0.515805251
8800,7.214e-6,0.518616751
8900,6.783e-6,0.56241655
8900,6.783e-6,0.5191291
8900,3.8153e-5,0.507453228
8900,6.843e-6,0.487063283
8900,7.374e-6,0.57031765
8900,9.568e-6,0.499436055
8900,6.893e-6,0.480664243
8900,7.043e-6,0.514983887
8900,6.803e-6,0.465779014
8900,7.034e-6,0.591843978
9000,7.424e-6,0.529263137
9000,7.094e-6,0.451632173
9000,6.863e-6,0.460286307
9000,7.204e-6,0.486625106
9000,7.304e-6,0.49972401
9000,7.224e-6,0.473230507
9000,7.123e-6,0.490469809
9000,7.184e-6,0.477654532
9000,7.394e-6,0.475827772
9000,7.014e-6,0.478221121
9100,7.324e-6,0.504005457
9100,7.083e-6,0.560158899
9100,8.767e-6,0.573473259
9100,7.554e-6,0.590198507
9100,7.515e-6,0.586388278
9100,8.957e-6,0.565729373
9100,7.174e-6,0.579625545
9100,7.094e-6,0.57091218
9100,8.286e-6,0.59014016
9100,7.815e-6,0.555509437
9200,7.033e-6,0.534920441
9200,7.254e-6,0.547538393
9200,7.164e-6,0.529866988
9200,1.0821e-5,0.493401497
9200,6.973e-6,0.552397543
9200,7.665e-6,0.516840237
9200,1.2073e-5,0.51720356
9200,7.604e-6,0.510936371
9200,7.254e-6,0.524261291
9200,6.843e-6,0.537793333
9300,7.355e-6,0.617058357
9300,1.031e-5,0.598879614
9300,7.204e-6,0.601295552
9300,1.0931e-5,0.594244417
9300,7.986e-6,0.608992542
9300,8.196e-6,0.620884045
9300,7.184e-6,0.542789748
9300,7.074e-6,0.610512044
9300,7.635e-6,0.522436101
9300,7.284e-6,0.517970816
9400,7.104e-6,0.479785441
9400,7.484e-6,0.53963187
9400,7.334e-6,0.510702644
9400,1.1392e-5,0.534978001
9400,1.2995e-5,0.53325923
9400,7.385e-6,0.483342046
9400,7.324e-6,0.489715581
9400,8.727e-6,0.534190353
9400,7.364e-6,0.469961979
9400,7.144e-6,0.476209162
9500,7.193e-6,0.539381884
9500,7.575e-6,0.543112555
9500,7.345e-6,0.545118491
9500,7.614e-6,0.602413287
9500,7.615e-6,0.62155154
9500,7.384e-6,0.542622641
9500,7.374e-6,0.620213184
9500,1.2904e-5,0.610397937
9500,7.234e-6,0.557964492
9500,8.115e-6,0.554189581
9600,7.274e-6,1.073475784
9600,7.835e-6,1.367299803
9600,7.585e-6,1.183720157
9600,1.1702e-5,1.475908026
9600,7.865e-6,1.208453979
9600,8.386e-6,1.06694992
9600,7.535e-6,1.105020967
9600,7.805e-6,1.095345487
9600,7.845e-6,1.041542556
9600,7.384e-6,1.01100798
9700,7.404e-6,0.609786272
9700,7.485e-6,0.913235832
9700,7.254e-6,0.932247796
9700,9.689e-6,0.886518866
9700,8.085e-6,0.882675061
9700,7.445e-6,0.907558452
9700,7.384e-6,0.848587826
9700,7.644e-6,0.840006027
9700,7.674e-6,0.882196387
9700,7.364e-6,0.944113517
9800,7.405e-6,0.854932597
9800,7.975e-6,0.834913691
9800,7.665e-6,0.880722146
9800,1.1461e-5,0.893169901
9800,7.715e-6,0.892520702
9800,7.534e-6,0.926809304
9800,8.065e-6,0.88096404
9800,1.066e-5,0.855437553
9800,7.614e-6,0.842420781
9800,7.444e-6,0.921992484
9900,7.554e-6,0.912935216
9900,7.544e-6,0.96695652
9900,7.624e-6,0.949757478
9900,7.575e-6,0.903957613
9900,7.634e-6,0.879007924
9900,7.764e-6,0.914567573
9900,7.715e-6,0.915371165
9900,8.326e-6,0.947115266
9900,7.725e-6,0.94874229
9900,7.725e-6,0.953927601
10000,1.3235e-5,0.886076863
10000,7.795e-6,0.866529947
10000,7.554e-6,0.944406044
10000,9.668e-6,0.942645094
10000,7.594e-6,0.93446149
10000,7.634e-6,0.940134565
10000,7.615e-6,0.889913221
10000,7.654e-6,0.919751222
10000,7.745e-6,0.892615454
10000,7.694e-6,0.873557131
